,S,K,T,r,sigma,value
34,45.23368959585052,85.86550749677298,2.3005805234773007,0.048964904210210033,0.11105097120233345,31.48648335760509
35,138.69464004077815,112.16189657300266,1.9267181056298903,0.02201322064871352,0.6575733420734898,29.27361968591311
36,90.89401855957358,60.88482182914048,4.784740103659973,0.01665474421883648,1.031042408396292,37.908988955821286
37,139.84483070823646,125.92171673379761,1.8810429705650222,0.047048096623951055,0.5504553740653242,26.391559803189274
38,166.74535431073426,125.07307245649879,1.9762087564897985,0.03436789703138947,0.2162608976267218,2.5151834048860806
39,87.48118611745497,119.7734291543182,2.3764986562025863,0.006228037046327907,0.713580680800144,59.597056870544286
40,152.23875697418208,123.11549077178385,4.2205374544952665,0.03162021583522016,0.762655897637883,52.83113986090868
41,132.75750039167326,110.60363956849653,1.237305985705242,0.011647029209338938,1.0938100182643011,44.01846653502521
42,8.290861964917372,87.54104064054087,0.8860479963360174,0.0037898227083266816,0.9118906419944915,78.97642802270596
43,181.1720724049826,83.07804820260151,4.920642319220611,0.024482321845093292,1.1655848860525857,51.81809075743544
44,15.123933412245938,92.48681169210508,0.20154269172931116,0.00981819391411557,0.8535867189858765,77.18005094525213
45,8.579596362381036,59.678481726475674,0.23137079775163272,0.01919195660021638,0.9650556489754255,50.83450717590986
46,199.3213081647484,110.74796473416396,1.9425007603955968,0.010857821658371482,0.6400637881517158,18.262319279366306
47,169.4263819669649,75.85769472983402,2.4157034080548003,0.042716760870798266,0.7595249030074308,14.610901734472609
48,97.33866255394071,68.78887468562411,1.4330079884521618,0.026309337270216726,1.370332160114409,33.569040054027056
49,75.0283410772748,106.91374234180222,3.725966383804195,0.045139247366828505,1.2150816380301228,70.5627928339687
50,175.53083486972506,130.1826051834118,0.4762716047746962,0.0434826696639684,1.1062856181450558,24.712336590912457
51,81.9219850076096,118.96816702258792,0.5755875532716265,0.030374593796385692,0.29692931662459227,35.520673185643204
52,29.976181378732214,127.3902470772891,2.4046878176252964,0.014968190105240628,1.0526138841448727,101.61654932573069
53,95.58792401106943,60.944501477657994,4.605915089671354,0.011196212611634847,0.9193341627293301,34.19146611586494
54,157.48744266347404,90.84155673046979,1.8802526565704158,0.03340065709083785,0.7492594580875978,18.8235087379253
55,92.7910711116811,93.3380629845945,2.531369870769145,0.005546217192653166,0.17274716041960897,9.72844314242053
56,28.60941446450811,141.18067350475198,1.9290058859626895,0.0013407456252616658,0.8043866268384532,114.40177962318867
57,68.54298356427412,107.05674584978158,0.8161191003250512,0.03786538418290183,0.622427596788928,41.46440387735857
58,126.24444826790628,104.79832737776314,0.1692263949543149,0.005690220148186194,1.46974702824089,17.920197833479783
59,32.17937682471437,85.38407192066603,4.666593184046805,0.01009777731420115,1.440439297351474,75.50318936429564
60,33.6595680319163,97.6054014336385,1.9771952356568172,0.02004401013080355,1.3684375161591795,76.24592355809332
61,100.87082239364157,126.72439848447807,3.7345251031830777,0.013474722955323024,1.0129936650608082,84.45524029594132
62,126.77264370694554,137.22526603173407,2.4644748433108976,0.04947177978664309,0.9463178817053037,64.69768525039166
63,0.34365556422217836,89.89485010700861,0.7121534078608671,0.022914703552449373,0.984741913408604,88.09612465731777
64,74.75537760603908,85.99129600165662,4.193915707380818,0.015479668017099015,0.979473240138604,56.076780476891045
65,3.3995211971383554,81.06884257211078,2.2087186596974746,0.029626491559038657,0.47384991248037206,72.53430612255245
66,155.14611921927533,50.07861768138717,4.7754975597558555,0.032805907955179535,1.1208392435316086,26.233081417858113
67,38.83677471578151,61.91356467424838,2.8970315080510547,0.004131450790537935,0.4517147977293609,28.50626009275781
68,68.60389158731817,85.85245807888056,4.407475095319036,0.03175578357649697,0.739282775701813,43.33645443363065
69,19.842676602301033,129.72022847159704,0.08910326387742196,0.04494498369344688,1.4204139814686543,109.35911596225316
70,136.37692065270113,127.82599561490805,1.5510686228157544,0.029885979545601626,1.0117059509506596,53.93169315482969
71,91.53358020508423,59.266694527863095,1.3982013969796037,0.02918658807990476,0.16510229716314034,0.034288849696321955
72,121.67498797894652,118.08362286607738,1.3758114408371451,0.042827963796042604,0.32612828425344315,12.965827095911216
73,142.11427509519334,144.40403728425918,3.8124556299396737,0.039781884811444165,0.872154999695851,71.77304668490689
74,104.54038701881035,81.53567865192065,0.5230966215770688,0.03554751652485626,0.26940392162158966,0.6941471237670607
75,60.40815193171629,61.823330973265946,1.7433468697121346,0.035022121510819536,1.4492205623028966,38.08766816630603
76,13.63254113172001,75.92893581232245,2.4563881120185616,0.014089180052642997,0.11457088512321732,59.71356032918052
77,135.46790235241005,87.58769669028788,3.8307575793494135,0.001076861855405703,0.20465542516335888,2.954637527584138
78,49.11559573878552,57.9296239986847,4.82392236795857,0.005142583918978366,0.4981027507926203,25.810083939289058
79,49.83546198389632,84.65694223238744,4.16276181555299,0.015152993718651853,1.4335759927807978,70.51752752455567
80,111.31624659953465,79.7733608436962,1.077591411503963,0.03045281713341362,0.85196858343836,17.655806611830027
81,19.56932877257742,104.18103154881632,0.8338581081839203,0.011373470720756444,0.5168227078399636,83.62943832301328
82,5.572312205396557,68.20838881878583,0.8398882851769085,0.04654972566906568,0.8761248359711221,60.02506878019416
83,84.8544737910288,75.24160677382172,1.2540381630887705,0.048369997134770436,0.29483649740720774,4.661161322175314
84,132.8166724861173,110.58971590234142,1.3878871548903116,0.021327900728349888,1.1826587024150652,49.60306210142586
85,150.88041832286765,133.63280051488232,4.006021191804422,0.020647100654536562,1.1863160600468845,91.05642790057134
86,131.6650727364905,53.332784621139304,1.486728700590867,0.018594101253469702,0.16303437726803738,4.515726220240824e-06
87,22.838965139699006,69.05025302717075,4.9323107029894055,0.023528699547160706,0.6744762394827304,45.99121804077298
88,133.46459066228235,76.96893348250147,1.6414186025168531,0.034839613305823705,0.7329735183786927,13.595703402904874
89,141.879143898346,82.8721715477075,1.2039395007732652,0.024386863618688415,0.989770257238699,20.561042287031455
90,124.68003443952726,132.15586353600918,4.781752656771839,0.02931210391176647,0.8287766492287559,71.22975076289788
91,187.68952029702143,93.2820506041486,0.7995525371528484,0.03706653506375926,0.7766712038736389,6.5989427185538805
92,1.9070475548004673,143.96083457500765,0.22699841705866697,0.037069978610705843,0.8321435746667022,140.8474641963412
93,115.71738279695411,56.87926204290258,3.8324997608195255,0.0315254595608769,1.1102582585009744,30.074435988994956
94,63.85476924890017,148.64569524358353,3.5474482952381017,0.013503917189184943,1.2778787345210076,120.61470929279591
95,174.7033247608056,105.61025728705434,4.586326388675339,0.0247035930510802,1.3489813500796926,75.50211286589558
96,118.6812170399302,86.03365933112886,3.83385833638504,0.02425521752423051,0.05067998010037753,3.044671515568028e-05
97,45.25610548972556,67.32217371341002,1.9952369315647718,0.044306076078164204,0.8076787066965713,31.996211822743753
98,157.3447799182629,139.40014461620495,0.9412897258677871,0.04815610681232765,1.1034343871513037,47.7943383495819
99,196.81246646947358,78.15375461281496,2.4100564021724376,0.01610161421698836,0.5390133113227092,5.964021545793987
100,179.23495330602074,68.4589977401279,2.5641268633295002,0.025233922928852685,0.7529083473720795,12.711889163004663
101,15.882536883105903,89.13462973777382,3.555828905032558,0.044065533550052785,0.8547876501581447,64.34511391528387
102,58.31189527606404,76.94953982202199,3.1710875728417918,0.0366275186762139,0.8882627587880704,41.45872119274329
103,112.23816476368813,131.60295110133225,4.3620625758581415,0.01599407115530624,0.8349372000080895,77.77998979137504
104,14.682038758508309,95.36769403717835,3.1678481931560754,0.04234470354830377,1.0280429020436237,73.25559251229059
105,42.63941255376371,69.61303148526548,1.6551563737280022,0.02018716610607892,1.0676893091250974,41.53895199338482
106,154.35255908654142,102.5018760513775,2.4778863641405984,0.013083562737042021,0.9988328028417759,46.72970099452468
107,22.892367773041713,102.44980236565985,2.693526605520346,0.04017720508418572,1.4507301645733564,82.21948229633038
108,136.15065096394662,101.09572482386372,0.6155148216373596,0.03813964139087838,0.9382892558142732,18.016682775316298
109,140.39240257851003,141.68647416432833,0.5636899616464297,0.039478226727038435,1.3320547213175133,52.50741084769948
110,167.2974967632765,87.6340934371202,4.605296480710758,0.03480644503158995,0.10851340207586138,0.0017376685962552235
111,157.3104088504693,131.21753503615207,2.1925212080387766,0.040563477456460745,0.8021050965501446,44.82395036852532
112,95.1568646113506,143.91514740415647,1.7621679122699891,0.04271324426895358,0.8371473586300433,69.32737782366635
113,189.7757132539533,74.56629200535865,3.8012177846844066,0.021218979941713303,1.4059954159470842,50.12752490504985
114,29.580006966459884,89.58567080940438,1.265920480844357,0.01284458961102921,0.9276867002349991,62.28551237763516
115,163.31883554631816,93.84816562927264,1.9753390808663818,0.015174072624146953,0.9134031967903824,30.02124191608972
116,82.94746812221247,55.52605418768559,0.7988643399303891,0.004397985197770111,0.875177141944698,9.805248007986867
117,137.89705580600528,118.2325312326887,1.4063993835266304,0.04558894185511319,1.1646869751690425,50.62839460692031
118,9.821446938170396,101.10111791974033,1.6811245626856959,0.019963638894034456,0.39005918336789214,87.94289482828965
119,149.72790431624568,90.62821858045059,0.49611912809252257,0.002730972594912267,0.4667600629980444,1.0339851715557717
120,76.62825613720503,96.88252743365928,3.9213728817006297,0.0164986711085684,0.550222895249252,42.14032348079263
121,169.65231021713848,67.21908976761475,1.2841542275929452,0.025556022545296393,0.9345679031992674,10.160369577523747
122,72.3314492096247,55.70654097015773,4.9446727943381354,0.024609825506363408,1.1678183581278367,37.80444493443231
123,182.12100010328172,106.51055661717328,0.2816263264570362,0.037828818915966185,0.35426562703683956,0.013580298139475921
124,54.06161779254215,51.28781932033324,3.6847325993153945,0.008788320773102931,1.1243033784055696,35.124349095077164
125,44.1377422203731,145.8879680034164,0.038722806613502025,0.022075883973016214,0.6400928474514009,101.6255681741113
126,40.792515791607165,141.7265405767563,1.166340951979084,0.035220096934756966,1.3527950187114233,105.94083077925984
127,146.63144888043303,119.82585500347685,2.721926820404512,0.02422794108456383,0.7570813106921558,44.50477597366421
128,55.847064393379256,58.96939611170471,4.519715599081573,0.009479591952283834,0.5824735580242693,26.399769103174435
129,169.7441529630885,136.87883927880677,0.3655234613278602,0.04346022064447668,1.4397714943160118,35.40654113592868
130,53.56959666584864,56.41021504213055,0.5600147528140503,0.0319884245939222,1.2110941940521625,19.979285420507697
131,106.42996639625038,106.04538741963319,2.6548144434689087,0.04036430493407151,0.33703234813524047,16.670004978640314
132,138.1359798937658,51.15704064700625,4.752148822110762,0.0479914291809805,1.4798602684490598,33.09936765882276
133,86.60431149818002,63.98376819174966,3.0960902630498794,0.03157584911770724,0.8014406237608018,24.50949395042323
134,88.13128334431231,65.75807366371842,4.596680371217843,0.04094321784304566,1.0990827423339007,38.13475374358371
135,185.53668265915832,81.34742389264545,4.1397967050688385,0.049723697748737396,1.3256696315615846,47.417150250281
136,147.24989358824988,55.41981803821226,2.9688861067944483,0.010010071187502384,0.8396206961267437,16.014987170360268
137,133.513514771986,108.92403872830491,0.3140130440048178,0.010001663629161574,1.2072753217339813,21.014496775063662
138,24.50829085039001,117.83398675164297,0.9669110317403373,0.03617024034635241,1.03881338783517,90.7049839551758
139,164.49072711772328,102.88803790361663,0.9629179491307893,0.03848703939091147,0.29495668358435084,0.5943224575839139
140,104.29557022781337,129.9906261267227,3.381886023382685,0.02325070351550319,1.2089361943155776,90.38243843381173
141,189.58559104066703,115.28456385998027,1.7609178655231057,0.04392327063380217,0.3304194322238152,2.7283240519627743
142,162.57201675144876,66.01495376519333,2.7141588174801967,0.00769277800330491,1.381731109964631,39.68885469988985
143,110.94758743638475,96.12484072629167,3.6991554281123267,0.014899203901135364,0.1602553193889916,4.826800828926096
144,115.16956383063017,83.36575927852513,0.5486731112152937,0.022951718187170702,0.576596637376011,5.054322924283639
145,37.29693654164576,62.60612753355001,3.9765490093721985,0.026560607224389993,0.583206985417749,31.193685980518296
146,198.4156727552264,106.93554253473125,2.5450061493737453,0.049856956753063016,0.28771171655068134,1.3538509405836292
147,136.30260931382406,126.88154053321783,1.3090497124361948,0.042190395105856426,0.8773300478924456,41.49632127596897
148,162.64850159968938,136.0915831651177,1.8999581199669318,0.022421827791433455,0.8453243513299994,49.35766097102799
149,58.515158063559205,132.2715498032556,3.095322047129354,0.03665038226382102,0.23759115389525376,60.22747685249203
150,14.775865763001029,130.79049421191058,1.5585936467439576,0.01665171919829506,0.43796396589230024,112.66407086539117
151,165.2688939007794,89.52635198339411,0.32069284614926974,0.016281689720456394,0.31850224152488715,0.0016953171314277662
152,157.41338027831887,76.40861997347625,1.797899480967518,0.020728658114779096,0.5110134169704567,4.782014675493523
153,132.0163841955657,60.68408216083559,2.9522335964263835,0.04744245833265292,0.9736151019007623,21.391394878863114
154,143.76191727387672,118.02962108032297,2.513226902030313,0.047569282753875994,0.1870133640193356,2.637012578945818
155,138.13700310916934,133.83894595374971,0.3893140223997088,0.036869177909143604,0.5156152150969805,14.328349594516531
156,66.50861415667384,70.95282146984285,1.3401648171754699,0.04665062177009717,0.35030932564592365,10.770652184966782
157,130.24832900324597,123.94407224824575,0.92223526000143,0.026742942530101847,1.0701047627759448,44.76453201243935
158,90.47744839455956,91.38232044741187,3.2939972898039276,0.019380881620507533,1.0756191533706663,56.75900082624275
159,84.84049645396179,143.33983250707078,2.213824874358346,0.008088394822852035,1.1598526673744807,99.22870390436464
160,172.511334125764,63.70927098749053,0.7465745503464222,0.026447269892445373,0.6842785395041722,1.038866689994272
161,165.96578719994108,140.0815127221361,3.8066292606516896,0.03625682127744227,0.965933031793265,73.10872869574933
162,114.89816482814624,64.73302655841727,4.78630079063638,0.04861235123362213,0.13870274101899122,0.02807250552616425
163,87.68089726787514,69.94876093082885,1.6872145385468984,0.03944094597985184,0.79156784575253,20.05360196551868
164,160.213981555398,56.0694824361647,2.9616741268077695,0.028166249767467073,0.3403556640277656,0.5196928865612791
165,196.13534615722023,85.9203467673589,4.4807537041170455,0.00796913248450279,1.3418416492522054,63.64499805536581
166,21.277669592488692,121.86256585900485,3.946908275596254,0.049375644135761655,0.5680248699004455,80.81770521970088
167,170.1538940492078,87.01961023417891,2.5226012236167095,0.036727507763239846,1.2036177504882184,41.48200514277063
168,102.32383429485246,125.44120089254835,0.9340289192978668,0.023158880122105905,0.27398207104726907,24.74191641397296
169,98.70571134429575,148.07446357035874,2.877302777726701,0.03877962245889719,0.47481788274375586,55.25913418284376
170,91.35306680945214,76.29508415879528,0.9879817204803115,0.04137464672000622,1.2921113285112464,30.88615080256987
171,93.4299482988328,51.779816119644394,4.3552426650148215,0.001463356154750141,1.1995231444256416,37.0888119714866
172,34.48929644451746,103.08767796930927,4.496560348351239,0.01581586599534492,0.25716923844405176,61.87907900693337
173,179.70719241899698,127.89481781752028,1.5422199422842742,0.030590771861010318,0.1361398715934987,0.09388911818156909
174,179.14927266447455,61.460800748292684,1.6785577078928986,0.0013642184071894312,0.711825899438159,5.45407959150565
175,31.077246778718347,126.35465167625725,0.807602637239947,0.011214062098132853,0.6615277870933418,94.25323676365521
176,107.28022380966726,127.80744643917497,4.551849610306589,0.006199302265693896,1.2875955436181505,104.68991405290811
177,198.31744869179724,53.21782280358482,3.150077422836305,0.019713532535998095,1.4800536558680892,32.705236624721614
178,135.55737541956057,122.22472442217077,4.079784085039801,0.02052598182775312,0.4381673617855515,31.693940577606547
179,56.276801787927155,138.8431220716024,4.016615857402957,0.033831557971894126,1.0110265915692236,96.46937916070932
180,120.88352897312777,117.23553545634745,0.7998220505056081,0.046474731486980926,0.8441901702519001,30.566282170730453
181,99.78454678747761,111.7715418549194,2.9492614503728447,0.02909655353944601,1.3919380179684113,79.10867468263248
182,132.55407282227674,50.418611065951126,2.438207893634874,0.019110838662389835,1.1777570172616174,21.60668027343814
183,51.22199628857251,84.0042242469795,0.44094434261298554,0.015564976366990415,1.3572931807386086,42.56891274265759
184,30.12046026121038,123.01801237616688,3.0406199641310936,0.0024719569480936886,1.0805881174209635,103.7994978029607
185,34.735852475398346,102.96224055328271,3.7944509779170894,0.003513167141090562,0.05918582543538739,66.86295361052329
186,31.69077791668493,88.7266358489017,4.478957274672065,0.012392899615885224,0.45192808267647666,55.93480976507536
187,60.746392627881974,131.29826357182554,4.833875755803522,0.0459962467561617,0.23462145544010193,47.35269050732325
188,138.2294921038224,88.76068985433685,3.8526854745579038,0.019728903453441495,1.4190348962918784,64.99622724223502
189,142.1317379904562,93.62743752009588,0.5061724726823463,0.0036760703341846557,1.417210977931175,24.602728617497263
190,18.040742263818778,122.2927425038435,2.3106250648304356,0.04313171546691313,0.23281440153637706,92.6518012815662
191,113.35695445044107,92.65278155769042,3.2346671512308673,0.0016608629642226487,0.549786216547781,29.122164818738757
192,72.7033954072596,97.15865187119155,1.0141638103429351,0.016300324867253857,0.6003520335301924,33.35362516647713
193,87.08704094402815,120.67182560858164,1.618895779009904,0.0034974509143721882,1.2468107226117022,76.67346054642438
194,18.33329562865549,140.99947354840162,4.448869079880512,0.0037235866026124336,0.5710808588395083,121.36857307005971
195,186.5306783845096,67.06085642880555,3.564125076362476,0.026718142094352807,1.4347799041806786,43.20858573097888
196,91.70163350349065,73.49526930116978,2.864883383348937,0.042820072628802566,0.8651629406710739,29.598760667387854
197,22.455895077278942,137.1747341579357,1.0316488671248825,0.047562078614189325,0.33114092002960915,108.15049999185122
198,132.17460013423448,86.25736455440114,1.8323349075587876,0.004690040935152886,0.369807160435745,5.541852765443288
199,158.55124586503175,136.2767758774632,4.940471184890441,0.012658916167253328,0.38317383850983855,33.37222393771328
200,177.3633015400245,141.8692506156395,2.1350193787684213,0.03229920962526699,0.8730386633874307,52.9836608719509
201,171.640616177854,107.4476828529275,0.7472654849179966,0.02386405899366551,0.5098093596564104,3.9799587378627326
202,13.934429238298662,111.99178916621689,4.00691121916911,0.030109064723852746,1.1532399984610195,91.72647793462939
203,25.91205770296723,64.348515809199,3.026981540776261,0.018497037827094533,0.09287572952117804,34.93257916094966
204,92.48365000250509,72.23525990840506,4.190851069204406,0.0015090049111069481,0.40556586818644735,17.236703111604193
205,5.365107644373945,113.16390740749262,4.989394598223982,0.02647232553980657,0.665354448137323,94.05637736453778
206,155.08904806215605,108.87989585217166,1.6417744205582485,0.036820064008534555,0.8928946465667416,32.60960006651058
207,199.05887928417846,88.23785090335119,3.9050656253151352,0.03593969980923443,0.7465013953328683,24.569814815264905
208,105.94697597981097,142.32990595792637,1.0281320405327166,0.02132645421350355,0.2162629442037185,34.648476957609915
209,17.304216011781072,135.90811193242433,4.382666231905898,0.0456749146718519,1.0210584171386878,101.04163140464938
210,33.912219070921765,92.82723321292815,1.1894812641836254,0.04541683413575773,0.48673775116965434,54.441176870424385
211,60.23465922328146,117.68842873658603,4.9015708517915,0.007813452886485158,1.047318459756985,93.34892305106429
212,168.04769701007294,111.7899695564275,2.9896905694423728,0.0023644191993056765,1.1702118519311668,68.90261719327185
213,82.33974042074756,114.79959042066078,0.18992980129343862,0.028300695499725543,0.4015562965451117,32.04742909019838
214,116.29096591993218,147.1349823728688,4.937581961619944,0.03816309941477353,0.550189328693278,57.47761941897458
215,72.37989922058273,102.7168539758681,1.427129523973576,0.04863369377950849,0.24848960273981846,25.716978948928592
216,198.6709484559355,104.42610014361242,1.30249181999883,0.01221305072075891,0.7194434758112672,13.357947822657682
217,196.4815175797489,72.7572276789789,2.486273659907188,0.023813212292626344,0.9696258850459559,21.99655112460027
218,174.6161733494642,52.094015953666485,3.953656472348595,0.0031448977675369813,0.7426673044116021,13.649257986371163
219,127.60471112267344,145.90690371121633,3.4379966341331896,0.049150993521814366,0.7327543158827898,60.918405017088816
220,48.92987030473353,125.2196500148746,0.7512811247287637,0.02073799312673198,0.44097424647132943,74.42937531676925
221,78.30256978268031,64.690919086643,1.3794170235114345,0.02886612026810864,0.611624971927498,12.594772832669403
222,191.33605527550063,84.64302894372062,2.86453496490413,0.004950665483546504,0.24298317418409848,0.41379646521876756
223,171.8215994669384,90.68970842222024,3.710721230041899,0.03899963804211755,0.5007756787540767,12.298819876423941
224,65.19363759821356,139.96250057253843,0.7215007943905521,0.04806823374793171,0.14574122236127923,69.99799395120496
225,74.33463834691496,94.68987521736143,0.9643071542288489,0.005116617399468709,0.683263187124154,33.39789151190018
226,111.3424781550695,95.54899679027343,2.905429162106183,0.04287359910329847,0.1320750335299295,1.1390196453558783
227,27.921038666909027,68.96611244799925,4.8984039094279215,0.014978123072019813,0.0792405551075458,36.166272318574855
228,37.618870794476166,77.5848147988843,3.1904959390514094,0.029456717293701095,1.1359219940043424,55.030806380758975
229,189.22489681954494,68.85258416754648,2.0582731093167372,0.005288483691909219,0.9614040159341288,18.227578979640807
230,70.35036382651299,143.76207064214924,0.30861788646511346,0.049721877437576896,0.36590183291938455,71.22400341905666
231,23.2147314838707,122.26532216527382,3.06968509638538,0.010554338668108534,1.2625276249087978,106.23536615321837
232,143.62027319073258,59.31485458517493,3.6933138198010336,0.049226940815280285,1.0006064225560594,23.239302205277912
233,3.3547669369347277,113.70054811486493,1.4126922384789886,0.04360316344918129,0.9006837599579776,103.55633984826912
234,88.55385228754302,146.57026029361344,0.42448200778512246,0.003547879244845624,0.6794019910169639,60.969448776530484
235,96.80405820255298,66.28321961872923,2.814409768529269,0.04860117693194416,1.1310515384968136,32.64416275664387
236,94.57054998882666,62.66154626555014,1.0152924334574465,0.004085473899800069,1.133769666817446,19.787806582785063
237,4.170114257522273,68.59009409741334,4.4136012646487295,0.015835343592270408,1.1983963515675324,61.55224308370766
238,73.96236421789438,108.13384818774136,1.406832243484442,0.04175981525922608,0.6752892658669293,43.409625671453576
239,182.73392798522258,121.82111083105319,0.344100250560464,0.034932738088203706,0.5515188334478786,2.209020374449331
240,169.96921412402284,91.49196593656278,2.204221815759353,0.0018637599734429534,0.9950877115223086,35.9938005164196
241,118.92949832367923,98.3539335061763,1.8323707096011987,0.04163154339367979,0.2921965104141833,6.0890591689006115
242,160.8290654243018,56.80531376332905,1.9289746512133987,0.020964497061329048,1.3505056066815915,24.524339069194255
243,8.840221825403894,71.77295402767905,0.8544893307478985,0.04432151578757132,0.22636777832440147,60.2653566425546
244,161.4029841061281,143.44991717626795,3.5916002026713305,0.001187569452698501,0.05469478038620376,0.9213267331185868
245,13.467940771262722,73.71737515752602,2.2267527616682212,0.007664045968233988,0.06261901219611057,59.002052558106584
246,155.1021301263543,66.78405618980962,4.874909284538483,0.010117771845719273,0.1761565347642169,0.1420201516930667
247,173.5852083769743,124.12130112150085,1.1412705618349506,0.03456839240259995,0.5375002061526976,12.492517216294257
248,95.58577927457827,59.335746606229456,2.5576435759416083,0.011778210930471867,0.8634008858653798,22.212649946679093
249,14.089072318725048,66.2940096284776,0.09726657758803492,0.01862489377736766,0.28067025069714774,52.08494914616546
250,107.00615362473278,127.74232791027858,1.568557715206918,0.004353794694566111,0.41866634470202874,35.34992846204288
251,119.68370988640122,136.7644172305366,0.9681790576908766,0.021116117076485984,0.7455292389944527,43.87102533176025
252,179.85482596719154,90.5927518424102,3.4893835204823764,0.04442552514327807,1.0658336987276187,41.55572879037984
253,46.98421675376208,131.7356925146144,2.1072249441814224,0.019549399596368845,0.8712922456782568,90.19383015173923
254,161.99067939165042,84.19417232677597,1.7628933735251122,0.0025843298237063234,0.4227258572005828,3.7680397077105408
255,109.61253680238305,123.83107680903723,3.1953926561708683,0.022056164252494043,0.4164369314606736,35.62691186924427
256,144.93084024549063,96.11310814798856,1.8149690008517527,0.008277723246801573,1.1745719687356833,45.25682307199756
257,137.71097729257727,121.49119148833232,4.6475910470864,0.04542576387571865,1.0342296911274373,67.72951919824962
258,155.02536885437962,61.71388795710144,1.3227275910969039,0.028090472543869618,0.5243187978614181,1.3353380663370622
259,145.56241798736286,101.32872290060268,2.4557668573641394,0.014590141763424446,0.5318616801841538,19.496788388576405
260,107.03073175434623,133.35047150221666,3.3561074798229784,0.01992742888842937,0.2440605254870249,30.510765004081335
261,98.22873918484099,135.26191334660962,2.9889201639341807,0.028724590700351767,0.50517917922555,51.74410341884698
262,145.6607557019668,91.98824393226829,0.8418163485897845,0.006892863251406132,0.237868455704567,0.1481494434938304
263,21.410072061057384,67.32554452828234,2.6158334278055357,0.008851113652908013,0.5073469391802674,45.51637523091641
264,138.6698490771695,76.65031445511042,4.889756299749219,0.02118235803019742,0.22262296696391304,1.6743718538947805
